id,source,name,lat,lon,city_display,city_norm,state,oven_label,oven_confidence,oven_evidence,website,dup_count
osm:node/10184795240,osm,Domino's,39.1940528,-76.8837163,Columbia,columbia,MD,unknown,0.0,,https://pizza.dominos.com/maryland/columbia/6470-freetown-rd,1
osm:node/10186046229,osm,Gionino's Pizzeria,40.9667608,-81.4644331,Uniontown,uniontown,OH,unknown,0.0,,http://www.gioninos.com/,1
osm:node/10186231400,osm,Famous PIzza,41.6599219,-71.1904641,,,,unknown,0.0,,,1
osm:node/10187079775,osm,Pizza Hut,40.6884935,-73.7956677,Jamaica,jamaica,NY,unknown,0.0,,https://locations.pizzahut.com/ny/jamaica/111-02-sutphin-blvd,1
osm:node/10189295050,osm,Ginos,40.7002803,-73.3225695,,,,unknown,0.0,,,1
osm:node/10195932415,osm,Pronto Pizza,40.5713559,-74.1111461,,,,unknown,0.0,,,1
osm:node/10195939267,osm,Avanti's Pizzeria,40.5732492,-74.1152338,,,,unknown,0.0,,,1
osm:node/10195939273,osm,Pizzeria Giove,40.5721382,-74.1131485,,,,unknown,0.0,,,1
osm:node/10196268652,osm,Elemental Pizza,47.8306761,-122.2730113,,,,unknown,0.0,,,1
osm:node/10197693712,osm,Fatman's Pizza,43.0284114,-78.8225171,Tonawanda,tonawanda,NY,unknown,0.0,,,1
osm:node/10197980963,osm,Pacific Pizza,40.7116545,-74.0626805,Jersey City,jersey,NJ,unknown,0.0,,,1
osm:node/10198020635,osm,Mama's Pizza,40.7588156,-73.9889612,New York,new york,NY,unknown,0.0,,,1
osm:node/10198286509,osm,Molinara's N.Y. Pizza & Caffe,42.9810949,-78.83083,Tonawanda,tonawanda,NY,unknown,0.0,,,1
osm:node/10202419640,osm,Papa John's,40.5737767,-74.6377914,Raritan,raritan,NJ,unknown,0.0,,https://locations.papajohns.com/united-states/nj/08869/raritan/101-2nd-avenue,1
osm:node/10202888659,osm,Wolfgang Puck Pizza,42.3616221,-71.0196087,,,,unknown,0.0,,,1
osm:node/10203025664,osm,Pieology Pizzeria,38.4082418,-121.4135818,Elk Grove,elk grove,CA,unknown,0.0,,,1
osm:node/10203163309,osm,Sbarro,32.2893219,-110.9741858,Tucson,tucson,AZ,unknown,0.0,,https://sbarro.com/locations/arizona/tucson/tucson-mall,1
osm:node/10203875232,osm,Pomodoro Natural Pizzeria,39.0661615,-76.719775,,,,unknown,0.0,,http://www.pomodoronaturalpizzeria.com/?utm_source=gmb&utm_medium=website,1
osm:node/10203939820,osm,Little Caesars,39.0797548,-76.6883715,,,,unknown,0.0,,,1
osm:node/10204083044,osm,Pizza Hut Delivery,41.9319073,-87.8854757,Franklin Park,franklin park,IL,unknown,0.0,,https://locations.pizzahut.com/il/franklin-park/2926-mannheim-rd,1
osm:node/10204083046,osm,Papa John's,41.9130224,-87.8829008,Melrose Park,melrose park,IL,unknown,0.0,,https://locations.papajohns.com/united-states/il/60160/melrose-park/2085-north-mannheim-road,1
osm:node/10204880946,osm,Piara Pizza,34.0469004,-118.4482732,,,,unknown,0.0,,,1
osm:node/10208317028,osm,Round Table Pizza,33.5526458,-117.1381925,,,,unknown,0.0,,,1
osm:node/10208425280,osm,Reggiano's Brick Oven Pizza,40.510965,-74.2419164,,,,wood_or_coal,0.45,solid:'brick oven',https://reggianosbrickoven.com/,1
osm:node/10210616240,osm,Domino's,38.889965,-104.8180487,Colorado Springs,colorado springs,CO,unknown,0.0,,https://pizza.dominos.com/colorado/colorado-springs/204-mountview-lane-7,1
osm:node/10210817592,osm,Shield's Pizzeria & Bar,42.3574638,-83.0649802,,,,unknown,0.0,,,1
osm:node/10210905805,osm,Devens Pizza & Deli,42.5542414,-71.6052671,Ayer,ayer,MA,unknown,0.0,,devenspizza.com,1
osm:node/10211059741,osm,Pizza Hut Express,39.908048,-79.7582493,Uniontown,uniontown,PA,unknown,0.0,,https://locations.pizzahut.com/pa/uniontown/120-matthew-dr,1
osm:node/10211192230,osm,Pizza Hut Delivery,33.8897441,-117.848125,Placentia,placentia,CA,unknown,0.0,,https://locations.pizzahut.com/ca/placentia/901-e-yorba-linda-blvd,1
osm:node/10211258853,osm,Park Pizza,41.0330621,-74.0366633,,,,unknown,0.0,,,1
osm:node/10212206517,osm,Gionino's Pizzeria,41.1016572,-81.4696146,Akron,akron,OH,unknown,0.0,,https://www.gioninos.com/locations/oh-akron-1250-e-tallmadge-ave-44310,1
osm:node/10212548743,osm,Pizza Delight,42.9805945,-78.8104874,Buffalo,buffalo,NY,unknown,0.0,,,1
osm:node/10213208164,osm,Rovente Pizzeria,45.4917055,-122.827849,Beaverton,beaverton,OR,unknown,0.0,,https://roventepizzeria.com/,1
osm:node/10213225685,osm,La Rosa Pizza,40.5407149,-74.3654162,Metuchen,metuchen,NJ,unknown,0.0,,https://larosametuchen.com/,1
osm:node/10213324988,osm,Domino's,39.5052707,-84.7489353,Oxford,oxford,OH,unknown,0.0,,https://pizza.dominos.com/ohio/oxford/431-south-locust-st,1
osm:node/10215234560,osm,Ledo Pizza,39.1717172,-77.2052337,Montgomery Village,montgomery,MD,unknown,0.0,,https://ledopizza.com/store/md-montgomery-village/,1
osm:node/10215290962,osm,Little Caesars,41.6971031,-73.9055746,,,,unknown,0.0,,https://littlecaesars.com/en-us/store/9564/,1
osm:node/10216124134,osm,Sal's Pizzeria,43.4246539,-88.1830484,,,,unknown,0.0,,,1
osm:node/10220235579,osm,Papa Murphy's,44.1682988,-93.9570228,Mankato,mankato,MN,unknown,0.0,,,1
osm:node/10220267110,osm,Leonards’s Pizza & Restaurant,40.677664,-73.4699677,Massapequa,massapequa,NY,unknown,0.0,,http://leonardospizzany.com,1
osm:node/10220471891,osm,MOD Pizza,42.1610753,-88.0493114,Kildeer,kildeer,IL,unknown,0.0,,https://locations.modpizza.com/usa/il/kildeer/20505-n-rand-rd,1
osm:node/10220643162,osm,Maria's Pizza Chicken Ribs,40.8565211,-73.4119875,Huntington Station,huntington station,NY,unknown,0.0,,,1
osm:node/10223708641,osm,Papa Murphy's Pizza,48.9367971,-122.4837662,,,,unknown,0.0,,,1
osm:node/10223878137,osm,Saroki's Crispy Chicken & Pizza,42.3236149,-83.4484105,Canton,canton,MI,unknown,0.0,,,1
osm:node/10224318796,osm,Pizza Hut,34.0307759,-118.334828,Los Angeles,los angeles,CA,unknown,0.0,,https://locations.pizzahut.com/ca/los-angeles/2800-crenshaw-blvd,1
osm:node/10224495804,osm,Zzeeks Pizza,33.3293872,-111.9796385,Phoenix,phoenix,AZ,unknown,0.0,,https://zzeeks.com/,1
osm:node/10225073870,osm,Bella Roma Pasta & Pizza,33.542852,-117.690677,Laguna Niguel,laguna niguel,CA,unknown,0.0,,https://bella-roma.net,1
osm:node/10225865274,osm,Romeo's Pizza,41.4952652,-82.0202235,,,,unknown,0.0,,,1
osm:node/10225916029,osm,Old School,41.4939717,-82.0180351,,,,unknown,0.0,,,1
osm:node/10225943377,osm,Marco's Pizza,41.4936039,-82.0168853,,,,unknown,0.0,,,1
osm:node/10226702517,osm,Blaze Pizza,33.9052602,-117.4724814,,,,unknown,0.0,,,1
osm:node/10226702526,osm,Mamma Mia,33.9053448,-117.4746889,,,,unknown,0.0,,,1
osm:node/10226912430,osm,Fast 5 Pizza,33.919603,-117.4887028,,,,unknown,0.0,,,1
osm:node/10226912431,osm,Scratch Handmade Pizza,33.9203568,-117.4901057,,,,unknown,0.0,,,1
osm:node/10226921254,osm,First Class Pizza,33.9051432,-117.4938687,,,,unknown,0.0,,,1
osm:node/10227704619,osm,Domino's,40.0136874,-74.3226494,LakeHurst,lakehurst,NJ,unknown,0.0,,https://pizza.dominos.com/new-jersey/lakehurst/506-route-70,1
osm:node/10227789633,osm,Vicario's Pizza,40.3448846,-83.7607831,Bellefontaine,bellefontaine,OH,unknown,0.0,,https://vicariospizzaandpasta.com,1
osm:node/10229254456,osm,Domino's,33.9441584,-117.455296,Riverside,riverside,CA,unknown,0.0,,https://pizza.dominos.com/california/riverside/6170--van-buren-blvd,1
osm:node/10229254458,osm,Fiesta Pizza,33.9432194,-117.4551029,,,,unknown,0.0,,,1
osm:node/10231207240,osm,Scandia Cafe,38.2247306,-122.1240649,,,,unknown,0.0,,https://scandiafamilycenter.com/attractions/scandia-cafe/,1
osm:node/10231269954,osm,Your Pizza Restaurant,40.9150919,-81.1054931,,,,unknown,0.0,,,1
osm:node/10231676810,osm,D'Agostino's Pizzeria,42.9179138,-78.7380818,Depew,depew,NY,unknown,0.0,,,1
osm:node/10232214277,osm,Alex's Corner Pizza Shop,40.4586245,-79.9470484,Bloomfield,bloomfield,PA,unknown,0.0,,https://alexscornerpizzashop.com/,1
osm:node/10233674498,osm,Wrentham House of Pizza,42.0654622,-71.3288679,,,,unknown,0.0,,,1
osm:node/10233674770,osm,Town Pizza,42.0658726,-71.3292562,,,,unknown,0.0,,,1
osm:node/10236770762,osm,Round Table Pizza,35.3862415,-119.110416,,,,unknown,0.0,,,1
osm:node/10238869915,osm,Kraus' Pizza of Navarre,40.7208346,-81.5273241,,,,unknown,0.0,,,1
osm:node/10239392164,osm,Delta Pizza,39.7272668,-76.3268123,Delta,delta,PA,unknown,0.0,,https://deltapizza.com/,1
osm:node/10239617708,osm,Goombas Pizza Grinder on Colfax,39.7400255,-104.952175,Denver,denver,CO,unknown,0.0,,,1
osm:node/10239638110,osm,Fat Sully's Pizza,39.7403138,-104.9490513,Denver,denver,CO,unknown,0.0,,,1
osm:node/10239994786,osm,Old City Pizzeria & Sports Bar,42.0548538,-87.8431573,Niles,niles,IL,unknown,0.0,,https://oldcitypizzeria.com/,1
osm:node/10240306876,osm,Domino's,40.6974167,-73.3190658,Babylon,babylon,NY,unknown,0.0,,https://pizza.dominos.com/new-york/babylon/9-cooper-st,1
osm:node/10240357859,osm,Pizza Hut,42.0834964,-76.8033565,Elmira,elmira,NY,unknown,0.0,,https://locations.pizzahut.com/ny/elmira/299-s-main-st,1
osm:node/10240926366,osm,Baithak of Punjab,42.9671147,-87.9093055,Milwaukee,milwaukee,WI,unknown,0.0,,,1
osm:node/10241879027,osm,Pizza Hut Express,34.0648385,-117.5601718,Ontario,ontario,CA,unknown,0.0,,https://locations.pizzahut.com/ca/ontario/4265-guasti-road,1
osm:node/10243405795,osm,Pieology Pizzeria,38.6450619,-121.1218265,,,,unknown,0.0,,,1
osm:node/10245469618,osm,Xochil Pizzeria,40.6469701,-74.0081578,,,,unknown,0.0,,,1
osm:node/10245927796,osm,Antonio's Restaurant & Pizzeria,40.7921332,-74.0037592,Guttenberg,guttenberg,NJ,unknown,0.0,,,1
osm:node/10245942557,osm,Nick & Joe's,39.6523332,-75.7916886,Elkton,elkton,MD,unknown,0.0,,http://nickandjoes.net/,1
osm:node/10245942558,osm,Dolce Pizzeria,39.6536011,-75.7917067,Elkton,elkton,MD,unknown,0.0,,https://dolcepizzeria.com/,1
osm:node/10247282427,osm,Family Kitchen & Pizzeria,43.1463533,-72.8416774,,,,unknown,0.0,,https://www.familykitchenpizzeria.com,1
osm:node/10247296152,osm,&pizza,39.1809775,-77.2668852,,,,unknown,0.0,,,1
osm:node/10247574002,osm,SaMo Pizza,34.0182212,-118.47259,,,,unknown,0.0,,,1
osm:node/10247963897,osm,Bellizzi’s Pizza Joint,44.0797037,-123.0684908,Eugene,eugene,OR,unknown,0.0,,https://bellizzipizza.com/,1
osm:node/10249649798,osm,Brooklyn Slice,40.7158179,-73.6012847,,,NY,unknown,0.0,,,1
osm:node/10249775091,osm,Chuck E. Cheese,39.0973983,-76.8548129,Laurel,laurel,MD,unknown,0.0,,https://locations.chuckecheese.com/us/md/laurel/936-fairlawn-ave.,1
osm:node/10249775095,osm,D'Angelo's Pizza & Subs,39.097154,-76.8557677,Laurel,laurel,MD,unknown,0.0,,https://www.dangelospizzasubs.com/,1
osm:node/10249780223,osm,Bocce Club Pizza,42.9345587,-78.7314295,Buffalo,buffalo,NY,unknown,0.0,,,1
osm:node/10250061441,osm,Rosati's,42.4082306,-88.6128715,,,,unknown,0.0,,,1
osm:node/10250061443,osm,Little Caesars,42.4026782,-88.6149971,,,,unknown,0.0,,,1
osm:node/10251504429,osm,Papa Ray's Pizza and Wings,42.0334752,-87.9401227,,,,unknown,0.0,,,1
osm:node/10252453728,osm,Round Table Pizza,47.7439009,-122.3466885,,,,unknown,0.0,,,1
osm:node/10253716667,osm,POMO Pizzeria,33.5106378,-112.0263913,Phoenix,phoenix,AZ,unknown,0.0,,https://pomopizzeria.com/biltmore,1
osm:node/10258558540,osm,La Volpe Restaurant & Anton Pizzeria,40.8005216,-72.8018678,Center Moriches,center moriches,NY,unknown,0.0,,https://www.lavolperestaurant.net,1
osm:node/10262846977,osm,Jerry's Pizza & Subs,42.6966735,-87.8022758,,,,unknown,0.0,,,1
osm:node/10266321318,osm,Papa John's,34.0475142,-118.463536,Los Angeles,los angeles,CA,unknown,0.0,,https://locations.papajohns.com/united-states/ca/90025/los-angeles/11841-wilshire-boulevard,1
osm:node/10266623245,osm,Costco Food Court,33.2957267,-111.7453135,Gilbert,gilbert,AZ,unknown,0.0,,,1
osm:node/10266624038,osm,Dominick's Pizza & Restaurant,40.9872901,-74.9822878,,,,unknown,0.0,,,1
osm:node/10268590247,osm,Broadway Pizza,43.0891792,-78.9807508,Niagara Falls,niagara falls,NY,unknown,0.0,,,1
osm:node/10268930511,osm,Bianco's Italian Pizzeria and Grill,42.1467115,-71.2521253,,,,unknown,0.0,,https://www.biancoswalpole.com/,1
osm:node/10268976867,osm,Little Caesars,40.4675007,-74.4538523,North Brunswick,north brunswick,NJ,unknown,0.0,,https://littlecaesars.com/en-us/store/2332,1
osm:node/10270176125,osm,Genoa Pizza,42.7893369,-88.397159,East Troy,east troy,WI,unknown,0.0,,https://m.facebook.com/genoapizza/,1
osm:node/10270803997,osm,Domino's,48.0011778,-122.106995,Lake Stevens,lake stevens,WA,unknown,0.0,,https://www.dominos.com/en/pages/order/menu,2
osm:node/10270861222,osm,Ainslie Bowery,40.7211098,-73.9934939,New York,new york,NY,unknown,0.0,,https://ainsliebowery.com,1
osm:node/10272230376,osm,Barro's Pizza,33.3779101,-112.1729756,,,,unknown,0.0,,,1
osm:node/1027315923,osm,California Pizza Kitchen,40.0894175,-75.3848242,,,,unknown,0.0,,,1
osm:node/10273292850,osm,Virgil's Plate,42.1215925,-80.1060402,Erie,erie,PA,unknown,0.0,,,1
osm:node/1027643817,osm,Vinnie's Mulberry Street,40.73052,-73.1929242,East Islip,east islip,NY,unknown,0.0,,https://vinniesmulberrystreet.com/,2
osm:node/10276449054,osm,Pizza Port,40.6699196,-73.8208681,South Ozone Park,south ozone park,NY,unknown,0.0,,,1
osm:node/10276554621,osm,Domino's,34.0400123,-118.4655955,West Los Angeles,west los angeles,CA,unknown,0.0,,https://pizza.dominos.com/california/west-los-angeles/12237-santa-monica-blvd,1
osm:node/10276554631,osm,Prime Pizza,34.0400864,-118.4650119,,,,unknown,0.0,,,1
osm:node/10276554644,osm,Little Caesars,34.0416578,-118.4594869,,,,unknown,0.0,,https://littlecaesars.com/en-us/store/11457/,1
osm:node/10276568315,osm,Franks Pizza and Italian Restaurant,40.9836406,-74.9959313,,,,unknown,0.0,,,1
osm:node/10276784418,osm,LaRosa Pizzeria,43.0979679,-78.9796064,,,,unknown,0.0,,,1
osm:node/10277009963,osm,Deja Vu Pizza & Pasta,37.7646276,-122.4247726,San Francisco,san francisco,CA,unknown,0.0,,https://dejavupizzaandpasta.com/,1
osm:node/10277656241,osm,Pitch Pizzeria,33.6574076,-111.908631,Scottsdale,scottsdale,AZ,unknown,0.0,,https://pitchpizzeria.com/,1
osm:node/10277680504,osm,Pitch Pizzeria,33.4806695,-111.9453445,Scottsdale,scottsdale,AZ,unknown,0.0,,https://pitchpizzeria.com/,1
osm:node/10278937003,osm,Sahara Pizza,48.0160025,-122.0624012,Lake Stevens,lake stevens,WA,unknown,0.0,,https://saharapizza.com/,1
osm:node/10279174218,osm,Bruno's Pizzeria,48.0006531,-122.1092391,Lake Stevens,lake stevens,WA,unknown,0.0,,,1
osm:node/10279230652,osm,Pizza Hut Delivery,33.7892402,-117.9136283,Anaheim,anaheim,CA,unknown,0.0,,https://locations.pizzahut.com/ca/anaheim/521-w-chapman-ave,1
osm:node/10281549346,osm,Native Grill & Wings,33.3790139,-112.1668557,Phoenix,phoenix,AZ,unknown,0.0,,,1
osm:node/10281549352,osm,Little Caesars,33.3789651,-112.1658871,Phoenix,phoenix,AZ,unknown,0.0,,https://littlecaesars.com/en-us/store/1361/,1
osm:node/10281549398,osm,Papa John's,33.3758158,-112.1671459,Laveen;Phoenix,laveen phoenix,AZ,unknown,0.0,,https://locations.papajohns.com/united-states/az/85339/laveen/5045-w-baseline-rd,1
osm:node/10281859716,osm,Chi Pizza,41.1077479,-74.0676346,Monsey,monsey,NY,unknown,0.0,,,1
osm:node/10281859718,osm,Shelley's,41.1067726,-74.0651494,,,,unknown,0.0,,,1
osm:node/10282660316,osm,Costco Food Court,47.9751827,-122.106154,Lake Stevens,lake stevens,WA,unknown,0.0,,,1
osm:node/10282743699,osm,Pizza Hut,40.6647742,-73.7350971,Rosedale,rosedale,NY,unknown,0.0,,,1
osm:node/10283923941,osm,Pizza Hut Delivery,32.7486206,-117.139246,San Diego,san diego,CA,unknown,0.0,,https://locations.pizzahut.com/ca/san-diego/2340-university-avenue,1
osm:node/10284890328,osm,Frank Pepe Pizzeria Napoletana,41.4923154,-72.0911016,,,,wood,0.45,woodlean:'napoletana',https://pepespizzeria.com/store/frank-pepes-mohegan-sun,1
osm:node/10285291004,osm,New York Style Pizza,33.6030768,-117.900415,,,,unknown,0.0,,,1
osm:node/10285346986,osm,Round Two Pizza and Subs,42.295854,-71.115838,,,,unknown,0.0,,https://roundtwopizza.com,1
osm:node/10286498610,osm,Coniglio's Old Fashioned,40.7958754,-74.4808477,,,,unknown,0.0,,,1
osm:node/10286594362,osm,Pizza Hut,33.377236,-112.100548,Phoenix,phoenix,AZ,unknown,0.0,,https://locations.pizzahut.com/az/phoenix/1909-w-baseline-rd,1
osm:node/10286653241,osm,Hungry Howie's,33.3796377,-112.0727798,,,,unknown,0.0,,,1
osm:node/10286707796,osm,Regina Pizzeria,41.4718455,-71.9598745,,,,unknown,0.0,,,1
osm:node/10286707798,osm,California Pizza Kitchen,41.473534,-71.9613722,,,,unknown,0.0,,,1
osm:node/10286858926,osm,Rosati's,33.3796415,-112.0308584,,,,unknown,0.0,,,1
osm:node/10286870044,osm,Barro's Pizza,33.3771943,-112.027886,,,,unknown,0.0,,,1
osm:node/10288955932,osm,Bloom,37.8093575,-122.2731102,,,,unknown,0.0,,https://www.bloomoakland.com/,1
osm:node/10290362826,osm,Wood Paddle Pizza & Tap,39.6373576,-104.788644,Aurora,aurora,CO,unknown,0.0,,https://woodpaddlepizza.com/,1
osm:node/10291852277,osm,I Love Pizza of Troy,42.7289418,-73.689669,,,,unknown,0.0,,,1
osm:node/10291852282,osm,Gino's Pizzeria,42.7290156,-73.689656,,,,unknown,0.0,,,1
osm:node/10291914937,osm,Grano Pizzeria & Italian Restaurant,40.6500189,-74.3969488,,,,unknown,0.0,,,1
osm:node/10291914952,osm,Massa,40.6506015,-74.3977742,,,,unknown,0.0,,https://www.massarsp.com/,1
osm:node/10292171109,osm,Pizza 1 & Subs 2,41.6538067,-70.3928567,,,,unknown,0.0,,,1
osm:node/10292456710,osm,Cottage Inn,43.8299983,-83.2801519,,,,unknown,0.0,,,1
osm:node/10293831851,osm,Mountain Mike's,37.5270048,-122.2846013,,,,unknown,0.0,,,1
osm:node/10293863909,osm,Bacco Pizzeria & Wine Bar,40.2600544,-76.8827,Harrisburg,harrisburg,PA,unknown,0.0,,https://www.baccopizzeriawinebar.com/,1
osm:node/10294231610,osm,Domino's,33.5339979,-117.7765087,,,,unknown,0.0,,,1
osm:node/10294231624,osm,Gina’s Pizza,33.5341112,-117.7767652,,,,unknown,0.0,,,1
osm:node/10294978679,osm,Pizza Hut,48.7420381,-122.463715,Bellingham,bellingham,WA,unknown,0.0,,https://locations.pizzahut.com/wa/bellingham/1251-lincoln-st,1
osm:node/10295918421,osm,Big Daddy's Pizzeria & Deli,41.5957992,-73.168838,,,,unknown,0.0,,https://bigdaddyswoodbury.com/,1
osm:node/10296372743,osm,Colore,39.6675719,-104.987431,Englewood,englewood,CO,unknown,0.0,,https://coloreitalian.com/,1
osm:node/10296457179,osm,Mountain Mike's,37.7228946,-121.9413919,,,,unknown,0.0,,,1
osm:node/10297691332,osm,Pizza Factory,38.0399775,-120.2252297,Twain Harte,twain harte,CA,unknown,0.0,,https://www.pizzafactory.com/twainharte/,1
osm:node/10297809017,osm,Mountain Mike's,37.9748357,-120.3651962,,,,unknown,0.0,,,1
osm:node/10297844066,osm,Round Table Pizza,48.773157,-122.460563,Bellingham,bellingham,WA,unknown,0.0,,,1
osm:node/10299277960,osm,Upper Crust Pizzeria,34.0461288,-118.4647099,,,,unknown,0.0,,,1
osm:node/10299345796,osm,Domino's,41.2871054,-82.2171986,Oberlin,oberlin,OH,unknown,0.0,,https://pizza.dominos.com/ohio/oberlin/155-south-main-street,1
osm:node/10299385821,osm,Papa's Pizza - WARREN,42.4476531,-83.081682,Warren,warren,MI,unknown,0.0,,https://www.eatpapas.com/,1
osm:node/10299638950,osm,Artichoke Basille's Pizza,33.3785374,-111.9234374,,,,unknown,0.0,,,1
osm:node/10301584528,osm,Jimmy & Joe's Pizzeria,33.3787696,-111.8772768,,,,unknown,0.0,,,1
osm:node/10301624357,osm,Master Pizza,33.3783913,-111.8718382,,,,unknown,0.0,,,1
osm:node/1030169100,osm,Benny Blanco's Slice of the Bronx,39.7367895,-104.9793986,Denver,denver,CO,unknown,0.0,,https://bennyblancos303.com/,1
osm:node/10302060597,osm,Domino's,37.9178613,-122.066053,Walnut Creek,walnut creek,CA,unknown,0.0,,https://pizza.dominos.com/california/walnut-creek/2521-n-main-st,1
osm:node/10302572675,osm,Domino's,41.1554031,-82.2185883,Wellington,wellington,OH,unknown,0.0,,https://pizza.dominos.com/ohio/wellington/508-south-main-street,1
osm:node/10302577881,osm,Guy's Pizza,41.1529997,-81.3583524,,,,unknown,0.0,,,1
osm:node/10303560710,osm,Acre Pizza Sebastopol,38.4037725,-122.8204358,,,,unknown,0.0,,,1
osm:node/10309849470,osm,California Grill & Pizza,39.1828842,-76.7520123,,,,unknown,0.0,,https://www.californiagrillmenu.com/?utm_source=gbp,1
osm:node/10309850407,osm,Ambrosino's Pizzeria,40.5536262,-74.193048,,,,unknown,0.0,,,1
osm:node/10309983784,osm,Pizza Hut,33.9344615,-118.3268175,Inglewood,inglewood,CA,unknown,0.0,,https://locations.pizzahut.com/ca/inglewood/11115-crenshaw-blvd,1
osm:node/1031083743,osm,Big Al's Pizza,43.8123751,-91.2526955,,,,unknown,0.0,,,1
osm:node/1031086168,osm,Polito's Pizza,43.8124274,-91.2530797,La Crosse,la crosse,WI,unknown,0.0,,,1
osm:node/10310895290,osm,Little Zoe's Pizza,42.931249,-72.2848893,Keene,keene,NH,unknown,0.0,,https://littlezoes.com/,1
osm:node/10311893646,osm,Sally's Apizza,41.1633497,-73.2332563,Fairfield,fairfield,CT,unknown,0.0,,https://sallysapizza.com/locations/fairfield,1
osm:node/10312305606,osm,Valentino's Pizzaria,34.089307,-117.7385242,,,,unknown,0.0,,,1
osm:node/10313352691,osm,Vespa's Pizza,44.4952482,-73.1203761,Essex Junction,essex junction,VT,unknown,0.0,,https://www.vespaspizza.com/,1
